ID,Nome,Localidade,Profissao
21929068,Al�cia Canejo,Pena Verde,Engenheiro civil
10964360,Fernanda Doutiz,Vale de Asnes,Maquinista
15987689,Du�lha Capistrano,Vilar,Médico
70533959,Isabel Paix�o,Pinheiro da Bemposta,Escritor
33247258,Etelvina Doutiz,Silva,Eletricista
10071054,Geraldino Belchior,Zambujeira do Mar,Web designer
46483035,Idal�cio Valcanaia,Zoio,Fotógrafo
37015206,Joviano Villalobos,Vila Mou,Dentista
65807710,Alfredo Lustosa,Cadaval,Piloto
43008857,Isilda Rico,Abade de Vermoim,Motorista
56498399,Nair Coitinho,Penha Longa,Solicitador
79320232,Adriana Moniz,Candemil,Solicitador
19910850,Sara Pedro,Vila Franca da Serra,Procurador
94680842,Aguinaldo Arag�o,Ribas,Jornalista
25497402,Joel Trindade,Arcozelos,Economista
78709868,Leonel Bentes,Almoster,Técnico ambiental
41098839,Frederico Toscano,Felgueiras,Bombeiro
36868073,Marlene Bulhosa,Santo Varão,Canalizador
12812710,Adauto Beltr�o,S. Francisco Xavier,Biólogo
16008038,El�i Bairros,Imaculado Coração de Maria,Técnico administrativo
35804930,Bebiana Vasques,Mombeja,Gestor
25899417,M�rcio Paredes,Beiriz,Comercial / vendedor
66808353,Il�dio Figueiredo,Alcoutim,Veterinário
27287735,Cust�dia Abelho,Vila do Porto,Barman
20430487,Reinaldo Castilhos,S. Jacinto,Agricultor
35292638,Georgina Pimentel,931,Serralheiro
33923413,Vilma Ribas,Rebordões (Sta. Maria),Veterinário
77713244,Edite Figueira,Verdelhos,Enfermeiro
33915405,Cremilde Quinaz,Milhundos,Soldador
46886033,Idalinda Doutel,Sta. Cruz do Bispo,Eletricista
26105789,Donaldo Severiano,Vale Flor,Operador de máquinas
19941202,Valesca Anjos,Arga de S. João,Ator
15393224,David Neiva,Ester,Barman
32472773,Dinarte Lameirinhas,S. Jacinto,Advogado
75406843,Adri�o Ramos,Verride,Designer gráfico
15435635,R�mulo Amaral,Sanguedo,Operador logístico
65936528,Clotilde Cedro,Queiriz,Estafeta
27972382,Nat�rcia Teodoro,Penso,Polícia
84384111,Am�lia Fontoura,Amieira,Nutricionista
63476772,Liane Teixeira,Perais,Cientista de dados
52252125,J� Sabala,Fonte Longa,Babysitter
29930669,Tom� Mondrag�o,Freixianda,Piloto
68358115,Cl�lia Horta,Meda,Animador turístico
10013398,Ladislau Capistrano,Vila Cova de Perrinho,Advogado
28478046,Rafaela Barroqueiro,Maçores,Administrador de sistemas
16421807,Felicidade Palha,Antas,Estafeta
15813307,Aldino Outeiro,Assares,Engenheiro informático
18473304,Jacinto Casalinho,Bunheiro,Dentista
52278289,Ari Osorio,Moreira de Cónegos,Biólogo
99785695,Geraldina Vila-Ch�,Campelo,Fotógrafo
28686214,Larissa Gir�o,Torre,Farmacêutico
29664559,Naomi Trist�o,Serreta,Solicitador
85928105,Nataniel Leite,Louredo,Esteticista
19657754,Tadeu Nor�es,Évora (Santo Antão),DevOps engineer
45657584,Josefina Valcanaia,Benavente,Piloto
17051923,Esdras Quadros,Caranguejeira,Auxiliar de ação direta
31050527,Ant�nio Capistrano,Segões,Pintor
61610064,Dalva Torcuato,Carapelhos,Analista de dados
80665432,Br�gida Campelo,Souto de Lafões,Assistente social
40182952,Valter Ferreira,Vila Boa de Quires,Animador turístico
97208123,Olivier Souto,Valadares,Dentista
36662894,Vit�ria Valle,Refontoura,Operador logístico
53175109,Ismael Vel�zquez,Irivo,Agricultor
12146841,Bonif�cio Felgueiras,Rio de Loba,Cozinheiro / chef
16662831,Bryan Lara,Carrazedo,Piloto
93107775,Elda Melo,Canhestros,Videógrafo
33922928,Renata Quint�o,Caxarias,Técnico de manutenção
65056384,Adauto �lvaro,Moure,Operador de máquinas
28254183,�lio Can�rio,Malpica do Tejo,Empreendedor
60567196,Moacir Nobre,Salsas,Notário
16514976,Marlene Silvestre,Arruda dos Pisões,Eletricista
62864316,Isa�as Salvado,Peso da Régua,Guarda prisional
19831630,Em�lia Galindo,Mazedo,Empregado de mesa
61294885,Augusta Quinzeiro,Penela (S. Miguel),Operador logístico
16090651,Dana Onofre,Peroguarda,Técnico ambiental
12026164,Valentino Covelh�,Areosa,Segurança privado
10925223,Ivo Oleiro,Pico de Regalados,Carpinteiro
13609019,Hildegarda Coutinho,Taião,Operador logístico
47142528,Vanderley Viegas,Gomide,Músico
37129042,Theo Melancia,Azinhaga,Serralheiro
35462549,Erm�nio Rebotim,Junqueira,Técnico de recursos humanos
15632810,Felisberto Alcoforado,Crasto,Babysitter
90099387,Vinicios Grangeia,S. Martinho de Sardoura,Farmacêutico
75150117,Tabita Pai�o,Orbacém,Engenheiro civil
30724745,N�via Doutiz,Cabanelas,Videógrafo
78886697,Gildo Pegado,Palme,Eletricista
26275521,Lucinda Cavadas,Cedovim,Psicólogo
56647598,Alberta Neto,Pinhel,Personal trainer
14705182,Ronaldo Mort�gua,Óbidos (Sta. Maria),Piloto
85574599,Frederica Melga�o,Anjos,Psicólogo
26288348,Cremilde Mendo�a,Portunhos,Economista
56610240,Querubim Penha,Bucos,Segurança privado
16042986,Jonathan Toscano,Cambeses,Engenheiro mecânico
44710252,Jaime Sim�es,Trindade,Comercial / vendedor
42118025,Adalgisa Ros�rio,Vilar de Rei,Pedreiro
83872238,Graciete Gon�alves,Santo António da Serra,Motorista
34460982,Adelaide Frade,Sendim,Procurador
36013366,Nestor Branco,Paraíso,Biólogo
70540383,Nuno Zambujal,Mendiga,Assistente dentário
10082293,Rafael Nobre,Oliveira,Guia turístico
25365184,Linda Gomide,Rocamondo,Cabeleireiro
30292003,Il�dio Bessa,Touges,Investigador
73758546,Ana Varanda,Custóias,Estafeta
15182954,Lis �lvares,Vilar de Cunhas,Babysitter
19434090,Tiago Silvestre,Vaqueiros,Consultor financeiro
19292971,M�xima Sant'Anna,Galegos,Economista
45546320,Aquiles Arag�o,Olival,Assistente dentário
88442674,Daniela Forte,Friestas,Solicitador
34718517,Maristela Carrilho,Vila Cova de Alva,Procurador
56819825,Aguinaldo In�cio,Salselas,Cientista de dados
17648964,Carolina Ferra�o,Martim,Técnico ambiental
33570334,Delores Cavadas,Vilarinho das Cambas,Pedreiro
14074209,Sidney Quesado,Brinches,Técnico de radiologia
15140613,Dayse Rem�gio,Ferragudo,Pedreiro
66038594,Agostinho Zagallo,Marrazes,Militar
13649137,Idalinda Toledo,Grilo,Esteticista
49004496,Dayse Rebou�as,Panque,Gestor
71390251,Naomi Fortunato,Alcácer do Sal (Sta. Maria do Castelo),Formador profissional
16149149,Le�ncio Abasto,Bajouca,Ator
11504026,Daniela Botelho,Ribolhos,Advogado
27938209,Ludovico Murtinho,Friúmes,Enfermeiro
28659554,Ada Quint�o,Goães,Analista de dados
15445772,Kirina Caires,Selores,Fotógrafo
13806406,Mariana Mendes,Souto de Aguiar da Beira,Serralheiro
86596413,L�vio Malta,Malaqueijo,Gestor de marketing
18855578,Andreia Godoi,Cabeça Santa,Investigador
22376590,Violante Varanda,Mira,Tradutor
53643402,Priscila Dotel,S. Julião de Palácios,Cuidador de idosos
14870531,Magali Gabeira,Manhouce,Médico
44601899,Consuela Santos,Mosteiro,Engenheiro industrial
32422287,Lorena Anhaia,Arruda dos Pisões,Investigador
99692115,Am�lia Pontes,Gosende,Solicitador
25477619,Amadeu Hollanda,Serpa (Salvador),Auxiliar de ação direta
34273869,Teresa Veloso,Rendo,Gestor de e-commerce
11147010,Silv�ria Rios,Carnide,Especialista em marketing digital
76180303,Elsa Queiroga,Vale (S. Cosme),Assistente dentário
92109026,Patr�cio Rufino,Cedros,Barman
19076092,Ivan Rodrigues,Valezim,Funcionário público
27095252,Ariana Zagalo,Lama,Técnico de radiologia
16917807,Sebasti�o Alvarenga,Maia,Gestor de projetos IT
14993941,Erasmo Cruz,Caria,Pedreiro
12967018,Al�cia P�dua,Selmes,Soldador
17711242,Hilton Valente,Lamas do Vouga,Empreendedor
66848659,Anast�cio Passarinho,Trigaches,Agricultor
19176991,Urbino Ramos,S. Caetano,Babysitter
24237197,Romualdo Souto,Ucanha,Engenheiro eletrotécnico
28963671,Idal�cio Assun��o,Juncal do Campo,Juiz
52350334,Joyce Neres,S. Francisco Xavier,Cuidador de idosos
42950004,Ricardino Sousa,Escalhão,Pintor
53523975,Helena Oleiro,Póvoa de S. Miguel,Pescador
44514784,Ac�cio Pena,Montaria,Canalizador
15522593,Alberta Santar�m,Sta. Eulália,Serralheiro
24568165,Fab�ola Le�o,Sta. Cruz,Esteticista
59333388,Idal�cio Luz,Sta. Justa,Dentista
13305509,Iara Zarco,Cortiçô da Serra,Assistente social
88937833,Raul Perdig�o,Mondim de Basto,Fisioterapeuta
61665055,Josefa Set�bal,Lamas,Dentista
54514966,Pl�cida Xavier,S. Pedro de Alva,Web designer
10142960,Jesabel Negr�o,Ovoa,Funcionário público
28221506,Adri�o Rosmaninho,S. Pedro de Solis,Técnico administrativo
49648749,A�cio Bezerril,Mexilhoeira Grande,Contabilista
12058353,Belmiro Angelim,Vila Franca das Naves,Ator
56675837,Normando Capucho,Moura Morta,Especialista em cibersegurança
20851618,Venceslau Vasques,Ribeira da Janela,Tradutor
52786488,Silvestre Guedelha,Parreira,Engenheiro agrónomo
18123785,Andreia Pino,Vilarinho do Bairro,Empreendedor
12454206,Liliana Albuquerque,Pigeiros,Especialista em cibersegurança
36178266,Trist�o Torcato,Vila Facaia,Músico
63342717,Louren�o Mata,S. Vicente Ferreira,Especialista em inteligência artificial
98127373,Erm�nio Lampreia,Figueiredo,Gestor de marketing
64552624,Tatiana Areosa,Pêra do Moço,Soldador
22965502,Elisabete Belchior,Ervidel,Guarda prisional
49044230,Calvin Cordeiro,Forninhos,DevOps engineer
33205714,�ris In�cio,Martim Longo,Especialista em inteligência artificial
12988750,Alexandre Secadura,Freixo de Espada à Cinta,Músico
41836283,Liane Zagalo,Faria,Nutricionista
41689401,Jeremias Angelim,Silvares,Formador profissional
73412392,Karen Foga�a,Santo Emilião,Eletricista
34241503,Solange Lobo,Ferreira,Canalizador
15354159,Luzia Hollanda,Loivos da Ribeira,Administrador de sistemas
14408286,Priscila Mata,Alqueidão da Serra,Influenciador digital
78733197,Ramiro Varanda,Lamas,Analista de dados
64895338,No�lia Coelho,Lavradas,Canalizador
26907617,Virgolino Farias,Vale de Anta,Especialista em marketing digital
76015140,Belarmina Pessoa,Torre de D. Chama,Biólogo
12182632,Dinora Urias,Póvoa de Penela,DevOps engineer
15141774,Elvira Carrasco,Cristoval,Pedreiro
37007940,Filipa Olaio,Sta. Bárbara,Escritor
14475688,Gon�alo Leal,Lavandeira,Técnico de recursos humanos
42980368,Naz�rio Salazar,Duas Igrejas,Especialista em marketing digital
20257197,Dana Rocha,Canelas,Maquinista
85276706,Ernesto Pinho,Maçainhas de Baixo,Relações públicas
19801660,Cassilda Sarmento,Nogueira,Videógrafo
27438076,Consuelo Mont'Alverne,Roios,Operador de máquinas
69835721,Am�rico Rios,Vitorino das Donas,Operador de máquinas
35562181,Deolinda Mendoza,Avelãs de Ambom,Ator
27995032,Brandon Paiva,Urzelina (S. Mateus),Cuidador de idosos
18812812,Leoc�dio Sousa de Arronches,Sta. Cruz,Empregado de mesa
50695823,Luciana Madeira,Pereira,Especialista em cibersegurança
34974253,Valter Valente,Cachopo,Biólogo
75100168,Rute Mora,Vacalar,Assistente social
89910534,Laurentina Lago,Moimentinha,Tradutor
97042441,Francisca Mafra,Azoia de Cima,Advogado
22449783,Apolin�rio Pedro,Martim Longo,Gestor de produto
18286658,Anderson Lousado,Amieiro,Jornalista
57409585,Irene Silveira,Pindelo dos Milagres,Freelancer
51192241,Estela Chamusca,Sta. Leocádia,Assistente social
33057336,Filomena Alves,901,Segurança privado
44267914,Julieta Portugal,Bairro,Serralheiro
13053920,Bet�nia Cantanhede,Miuzela,Contabilista
81578233,Pamela Fitas,Câmara de Lobos,Personal trainer
37115282,Marcos Castel�o,Aves,Especialista em cibersegurança
68394413,Agnete Varela,Mire de Tibães,Biólogo
18969982,Marcelo Fidalgo,Veiros,Enfermeiro
16799602,Juliano Lagos,Funchal (S. Pedro),Engenheiro eletrotécnico
16037096,Alexandre Coitinho,448,Cientista de dados
18478479,Rosana Janes,Moldes,Influenciador digital
19069166,Carmen Paes,Guimarães (Oliveira do Castelo),Notário
48576736,Romana Ribeiro,Pico de Regalados,Guarda prisional
24391818,Joviano Manso,Paredes Secas,Barman
17325702,Hamilton Zagalo,Ferreira,Engenheiro mecânico
49715462,Ana Vargas,Vilar de Murteda,Músico
38816306,Nara Dam�sio,Olmos,Técnico de radiologia
42526914,Quirino Pedro,Eiriz,Cozinheiro / chef
62546244,Serena Passarinho,Paradela,Economista
22418576,Delfino Dotel,Mujães,DevOps engineer
12166185,Fernanda Arantes,Póvoa de El-Rei,Formador profissional
11216872,Felicia Rosmaninho,Samaiões,Serralheiro
18621465,Juliano Forte,Selho (S. Lourenço),Veterinário
12718608,Ap�lo Baldaia,Castro de Avelãs,Psicólogo
58238425,Ac�cio Regalado,Pousos,Web designer
80998779,Violeta Quintanilha,Pedregais,Técnico de análises clínicas
60367261,Vanusa Parafita,Vila Chã,Auxiliar de ação direta
13383186,Elisa Guterres,Santo Quintino,Auxiliar de ação direta
16407701,Humberto Mascarenhas,Vairão,Dentista
15428666,Hugo Vidigal,Gouvães da Serra,Funcionário público
17387313,Lena Malta,Muge,Maquinista
13581301,Paula Carvalheira,Lapa do Lobo,Influenciador digital
45425892,Shirley F�lix,S. Vicente,Esteticista
13895087,Em�lio Guterres,Santiago de Montalegre,Gestor de marketing
47448716,Cid�lia Guerra,S. Pedro de Tomar,Nutricionista
13658241,Celina Severiano,Alcains,Cientista de dados
16636902,Irina Vidigal,Alenquer (Triana),Veterinário
83731098,Estev�o Meireles,Cepelos,Analista de dados
92336962,Maria Quinteiro,Palmaz,Engenheiro industrial
12035468,Cristina Mangueira,Peraboa,Babysitter
28763058,Emanuel Lameiras,S. Félix,Polícia
39464820,Nadir Colares,Cabanelas,Técnico de análises clínicas
68140490,Bernarda Cirne,Estreito de Câmara de Lobos,Técnico de recursos humanos
38776153,Alessandra Freixo,Seixo de Manhoses,Assistente dentário
96926672,Magda Negreiros,Carneiro,Fisioterapeuta
48071281,Justina Granja,Ribeira Brava,Guia turístico
22047401,Heidi Caminha,Tabaçô,Especialista em inteligência artificial
12326581,Golias Can�rio,Ardãos,Assistente social
17417182,Noemi Castel�o,Boliqueime,Programador / Desenvolvedor de software
66887590,Carmen Eir�,Calvos,Dentista
41876715,Denise Negr�o,Fonte Arcada,Investigador
27676006,Erico Negromonte,Chouto,Influenciador digital
13857131,Milene Benevides,S. Vicente de Fora,Analista de investimentos
27859654,Cassilda Sousa de Arronches,Rio Frio,Gestor de e-commerce
10551507,Caio Espartero,Romeira,Operador de máquinas
54221914,Jana�na Viveiros,Penascais,Engenheiro eletrotécnico
16262845,Teresa Bou�as,Palmeira,Guarda prisional
21742314,Firmina Dam�sio,Sendim,Fisioterapeuta
79920590,Durval Marinho,Izeda,Explicador / tutor
16797979,Anacleto Braz,Guilhufe,Especialista em cibersegurança
59678203,Ant�nia Pinheiro,Cardielos,Especialista em inteligência artificial
22119629,Belmira Varanda,Torrados,Serralheiro
16116150,Valqu�ria J�come,Vila de S. Sebastião,Influenciador digital
24368612,Nicolas Baptista,Marinhais,Empregado de mesa
92189027,�scar Fernandes,Casais,Analista de investimentos
26363775,Cust�dio Castel-Branco,Requeixo,Empregado de mesa
58749477,Cl�udia Garrido,Torres,Economista
13423476,Antenor Mayor,Tornada,Cientista de dados
65443962,Jo�o Camargo,Junça,Militar
75437770,Fab�ola Lustosa,Santiago do Escoural,Notário
13567044,Francelina Lobo,Sarraquinhos,Analista de dados
18208503,Dalila Rodrigues,Sabugosa,Especialista em marketing digital
48992529,Clara Garcez,Samaiões,Analista de investimentos
30250059,Karen Bragan�a,Sande,Formador profissional
47844117,Anabela Cangueiro,Ferreiros,Auxiliar de ação direta
23241723,Dinarte Salazar,Álvora,Estafeta
28705621,Evaldo Ourique,Mação,Juiz
39863915,Alma Silva,Estômbar,Técnico ambiental
29807769,Soraia Alvim,Oriz (Sta. Marinha),Farmacêutico
92397374,Capitolino Assun��o,Nogueiró,Investigador
20157788,Damiana Figueir�,Alandroal (N. S. da Conceição),Enfermeiro
87119931,Mavilde Marreiro,Benfeita,Assistente social
88028000,R�bia Dutra,Beira Grande,Assistente social
29436420,Tito Magalh�es,Castelo,Assistente social
71090301,Laurinda Macieira,Açores,Pintor
50628663,Pascoal Nogueira,Aldeia Viçosa,Notário
27282092,Cristina Villas Boas,Lameiras,Gestor de transportes
75030798,Joana Lameiras,Redondelo,Canalizador
39495069,Rosinha Gois,Penhas Juntas,Escritor
29884910,D�ia Aquino,Gondizalves,Programador / Desenvolvedor de software
17814808,Evandro Cachoeira,Aldeia do Bispo,Maquinista
19151993,Carlota Melancia,Caldas da Rainha (Santo Onofre),Pedreiro
17247987,Aura Lobato,Ruivós,Personal trainer
46095381,Andreia Barros,Ulme,Pintor
35291281,V�gner Camargo,Casal de Cambra,Cuidador de idosos
13223561,Greta Gomide,Cidadelhe,Dentista
21625941,Adalberto Talh�o,Santana da Azinha,Gestor de marketing
52897448,Consuelo Janes,Aricera,Jornalista
34930831,D�lia Gameiro,Fanhões,Diretor de hotel
41773575,Carmen Costa,Poiares (Santo André),Influenciador digital
24908747,Ezequiel Ver�ssimo,S. Caetano,Técnico ambiental
23400804,Ramom Dur�o,Beire,Técnico administrativo
16021906,D�cio Pequeno,Espírito Santo,Gestor de projetos IT
24418945,Anderson Cardoso,Chacim,Educador social
26683135,Viviana Quintela,Paredes de Viadores,Guarda prisional
32964258,Lino Britto,Porches,Polícia
13858200,Patr�cia Candal,Bandeiras,Engenheiro agrónomo
49776371,Henrique Caiado,Guimarães (S. Paio),Cabeleireiro
17707705,Josaf� Santana,Ribeiradio,Especialista em marketing digital
49968335,Belarmino Barbalho,Sta. Bárbara de Nexe,Analista de investimentos
13652252,Misael Valim,Figueira de Castelo Rodrigo,Técnico administrativo
22059241,Filipe Frade,Banho e Carvalhosa,Pintor
59291494,Albano Paranhos,Aldoar,Fisioterapeuta
18109005,Louren�o Homem,Maceira,Educador social
10288123,Silvino Alvim,Samões,Gestor de transportes
40145025,Te�filo Afonso,Sta. Catarina da Serra,Enfermeiro
25180357,Ferdinando Thom�,S. Roque do Pico,Consultor financeiro
20342967,Deonilde Quinteiro,Castelo Branco,Relações públicas
16915305,Ramiro Dorneles,Gondiães,Gestor de marketing
41518971,Alexandre Valverde,Vilela,Militar
39861697,Barnab� Castello,Vila Franca do Campo (S. Pedro),Técnico de manutenção
19049249,Joana Quintal,Macieira da Maia,Consultor financeiro
31608104,Abigail Sobral,Urros,Farmacêutico
29816836,Neli Ramires,Avioso (S. Pedro),Farmacêutico
75638347,Teresa Candeias,Memória,Investigador
57204814,Vanessa Loio,S. Miguel do Mato,Pintor
21436524,Belarmina Canto,Verride,Gestor
14889109,Am�ndio Azambuja,Vila Nova de Tazem,Analista de dados
21051253,F�bio Quintanilla,Castro Vicente,Comercial / vendedor
15621534,Nara Bezerril,Falagueira,Especialista em marketing digital
57491240,Vit�ria Ulhoa,Alcântara,Juiz
14174391,Danilo Cust�dio,Carvoeiro,DevOps engineer
19831204,Florinda A�ores,Ribeira do Fárrio,Gestor de projetos IT
60651306,No�lia Cort�s,Galafura,Auxiliar de ação direta
74571508,Elizabeth Bethecourt,Pereiros,Personal trainer
15236479,Deonilde Camacho,Refojos de Basto,Pedreiro
45015282,Cust�dio Sarmento,Padroso,Engenheiro eletrotécnico
58754644,Isolda Assun��o,Porreiras,Diretor de hotel
98636223,Clemente Faia,Sta. Leocádia,Comercial / vendedor
93518158,Brandon Resende,Vizela (S. Jorge),Educador social
17919651,Vitorino Lagos,Troviscal,Dentista
75994341,Rubina Santiago,Cujó,Web designer
12416182,Manuel Sosa,Valhelhas,Motorista
19805646,Ronaldo Couto,Estoril,Veterinário
41893338,D�cio Corvelo,Gondar,Ator
31700095,Irene Veiga,Palmela,Técnico de manutenção
46258433,Karen Gra�a,S. Miguel de Alcainça,Administrador de sistemas
22185495,Eut�mio Esparteiro,Moura (Santo Agostinho),Especialista em inteligência artificial
12581541,Milene Vaz,Panque,Administrador de sistemas
31885724,Alcina Mederos,Lobelhe do Mato,Cuidador de idosos
44856952,Mavilde Vargas,Louredo,Auxiliar de ação direta
12673477,Dinarte Candal,N. S. da Boa Fé,Engenheiro informático
38994079,Ana Noguera,Ansiães,Procurador
17237646,Urraca Rodrigues,Salsas,Gestor
82988755,Ermengarda Porci�ncula,Moreira de Rei,Funcionário público
77019430,Edmar Ferra�o,Azoia de Cima,Empregado de mesa
27015637,Argeu Nor�es,Gouvinhas,Cientista de dados
54902606,Soraia Bogalho,Passos,Técnico de radiologia
18842520,Alzira Gaspar,Oucidres,Gestor de marketing
28049489,L�cia Alc�ntara,Ponta Delgada (S. Pedro),Auditor
46004127,Lourival Villena,S. Martinho das Amoreiras,Cuidador de idosos
78980411,Aur�lia Loio,Sintra (Sta. Maria e S. Miguel),Técnico de análises clínicas
19939874,M�nica Can�rio,Mata de Lobos,Juiz
37840851,Silvana Guerreiro,Vale Verde,Gestor de produto
34387933,Flaviano Rico,Urros,Diretor de hotel
25593982,Fabiano Godoi,Medelim,Técnico de radiologia
14793247,V�gner Naves,Aguieira,Engenheiro mecânico
14163645,Humberto Sobral,Antanhol,Especialista em marketing digital
31830313,Aur�lia Cerveira,Vila Boa de Quires,Técnico ambiental
12173662,Wilian Mattozo,Padim da Graça,Analista de dados
97048296,Dulce Valverde,Boim,Engenheiro informático
60766548,Pascoal Vilari�a,Celorico (Sta. Maria),Cozinheiro / chef
32463953,Arlete Keil,Alcoutim,Administrador de sistemas
17121261,Martim Lousado,S. Vicente da Beira,Farmacêutico
52284904,Leoc�dia Macena,Barão de S. João,Cuidador de idosos
75315513,Isa Melga�o,Freixo,Barman
95170190,Isa�as Paes,Mamouros,Gestor de produto
15978158,Thays/Ta�s Faustino,Carvalho,Gestor de projetos IT
10407401,Esa� Abelho,Perre,Pedreiro
86131405,L�via Telles,Azias,Babysitter
13404448,Jaime Maciel,S. Mamede de Infesta,Carpinteiro
74351970,Vera Soto Mayor,Borba (S. Bartolomeu),Videógrafo
91771708,R�ben Alcoforado,Espinho,Especialista em cibersegurança
19970887,Dalila Cortes�o,Forjães,Pintor
98303624,�urea Grangeia,Madalena,Enfermeiro
81654852,Corn�lio Coito,Monção,Estafeta
12141800,Bebiana Grillo,Pinheiro,Jornalista
87523265,Adelmiro Piteira,Rochoso,Cuidador de idosos
52073049,Salom� Mora,Borba de Godim,Veterinário
39192720,Reginaldo Martinho,Souselo,Especialista em marketing digital
15667295,Martinho Garrau,Mamarrosa,Web designer
44948866,In�s Novais,Zoio,Cozinheiro / chef
92836416,Cristina Domingos,Achete,Médico
97953854,Cristina Ximenes,Travanca de Tavares,Engenheiro agrónomo
17368038,Belinda Temes,Fataunços,Web designer
85031816,Elvis Gomes,Bairradas,Freelancer
47024254,Cremilde Camilo,Mata da Rainha,Farmacêutico
36998872,Tim�teo Amarante,Modivas,Escritor
16776670,Apol�nia Valido,N. S. das Misericórdias,Barman
72387306,Judith Palma,Benfeita,Auxiliar de ação direta
17673489,Sara Orri�a,Padroso,Farmacêutico
16447792,Bryan Ba�a,Penha de França,Técnico administrativo
65597816,N�via Malheiros,Cabeça Santa,Farmacêutico
67766647,Valdo Reis,Avessadas,Militar
17425967,Efig�nia Sant'Anna,Vila do Porto,Fisioterapeuta
55159288,Yolanda Liberato,Campinho,Guarda prisional
28540952,Estela Sant'Anna,Bom Sucesso,Assistente social
39134029,Clodoaldo Mort�gua,Cebolais de Cima,Solicitador
80438166,Ma�sa Ferr�o,Vinhais,Designer gráfico
18332724,Antero Leit�o,Vilarinho das Azenhas,Gestor
31540226,Carolina Padilla,Torre de Coelheiros,Engenheiro mecânico
60999663,Wilma Corte-Real,Conceição,Médico
31849292,Flor�ncia Jesus,Cercal,Farmacêutico
36025287,Ces�ria Figueira,Madalena,Operador logístico
94886407,Elisa Lameirinhas,Parada,Psicólogo
49916129,Paulina Monte,Carlão,Engenheiro industrial
14205010,Juliano Carromeu,Arruda dos Vinhos,Psicólogo
83467958,Hon�rio Rodr�guez,Azevedo,Engenheiro mecânico
50781508,Lissa Maltez,Bonfim,Eletricista
13283061,Nara Camelo,1 530,Professor
10317971,Albino Camilo,Santana de Cambas,Programador / Desenvolvedor de software
73022390,Jana�na Damazio,Travassos,Notário
35278924,Jocelina Cisneiros,Refontoura,Barman
92136822,Nair Pedro,Abrunhosa-a-Velha,Esteticista
53187252,Sara Mendon�a,Azevo,Enfermeiro
38317889,Belmira Maltez,Merufe,DevOps engineer
33817847,C�ssia Brum,Souto de Aguiar da Beira,Piloto
44050157,Alfredo Noite,Vilarinho de S. Romão,Pintor
16870917,Irina Mendo�a,Santiago de Piães,Rececionista de hotel
77207623,Jos�lia Castelhano,Foz do Douro,Engenheiro informático
11233335,Vanderley Muxagata,Pinheiro,Engenheiro químico
91499299,Anast�cia Marreiro,Santo Ildefonso,Freelancer
93119942,Asdr�bal Ulhoa,Vilar do Monte,Operador logístico
33558894,Laurinda Lage,Turiz,Técnico de análises clínicas
12219089,Amadeu Nolasco,Secarias,Músico
60476728,Silva Bairros,S. Mateus da Calheta,Empreendedor
31798458,Berta Noite,Silvalde,Engenheiro informático
24578390,Jana�na Calheiros,Mujães,Comercial / vendedor
16860876,Solange Teves,Abade de Vermoim,Gestor de e-commerce
19688047,In�cio Mendes,Abrantes (S. Vicente),Administrador de sistemas
28496410,Kelvin Bento,Pombeiro de Ribavizela,Economista
92136261,Cinira J�dice,Navarra,Operador de máquinas
30626500,Atan�sio Salles,Mós,Soldador
11934849,Dorot�ia Zarco,Macedo do Mato,Pescador
41236489,Hil�rio Ornellas,Salgueiro do Campo,Gestor
15081305,Albino Guterres,Prado (S. Miguel),Funcionário público
30887383,�urea Castelo Branco,Vila Nova de Tazem,Comercial / vendedor
48651602,Estrela Fonseca,Pretarouca,Biólogo
35838310,Bernarda Pereira,S. Lourenço do Bairro,Gestor de marketing
13756609,Alberta Lancastre,Machico,Técnico de manutenção
11968581,Ol�mpia Prates,Évora de Alcobaça,Contabilista
27790139,Carolina Uchoa,Cortiços,Biólogo
23148638,Pascoal Mantas,Malpartida,Professor
13247371,Evelina R�os,Aradas,Jornalista
61791010,Corn�lio Rodrigues,Ginetes,Engenheiro industrial
88952384,Quixote Ornelas,Capelins (Santo António),Contabilista
50477335,Damiana Villaverde,Capela,Advogado
31355067,Lourdes Ornellas,Pinheiro Grande,Engenheiro informático
23889964,Leticia Forte,Santo António,Barman
41258700,Jos� Clementino,Aguieiras,Diretor de hotel
35513057,Erc�lia Chagas,Touguinha,Técnico de manutenção
28530544,Rosana Corte-Real,Castelões de Cepeda,Engenheiro mecânico
75825404,Miriam Cotrim,Prazins (Santo Tirso),Técnico ambiental
41347358,Tasha Thom�,Penafiel,Estafeta
30163188,Ferdinando Milheir�o,Cabril,Soldador
90305572,Calisto Filipe,Alva,Investigador
85773476,Rog�rio Cachoeira,Refóios do Lima,Técnico administrativo
52165909,Guida Monteiro,Lagoa,Consultor financeiro
74550632,Vicente Passarinho,Caxarias,Enfermeiro
67824190,Sidney Ponte,Parada de Ester,Programador / Desenvolvedor de software
86807751,Dione Zagalo,Maceira,Investigador
81101271,Felicidade Aveiro,Escalos de Cima,Polícia
12010857,Querubim Botica,Terrugem,Veterinário
65683381,Belinda Barcelos,Santar,Auxiliar de ação direta
46930838,Bruno Quintal,Pegarinhos,Pedreiro
11758276,Deolinda Carrasqueira,Envendos,Designer gráfico
48980712,Gustavo Seabra,Macinhata do Vouga,DevOps engineer
